region,SoC,T_MGB,w_MGB,dw_MGB,v,v_next,gear,actor_mu,actor_sigma,a_sac,a_argmaxQ,a_argmaxR,a_ecms,u_ecms,mode_sac,mode_argmaxQ,mode_ecms,r_OFF,r_ASSIST,r_LPS,Q_OFF,Q_ASSIST,Q_LPS,dr_OFF_ASSIST,dQ_OFF_ASSIST,dr_OFF_LPS,dQ_OFF_LPS,eq_eff_ecms_units,t_ce_sac,t_em_sac,p_batt_sac,next_soc_sac,t_ce_ecms,t_em_ecms,p_batt_ecms,next_soc_ecms,ERROR_critic,ERROR_reward,dSoC_ecms_minus_sac,discharge_ecms_minus_sac
15-30,0.4399852967300777,21.889593852777875,249.43370404963693,19.954945696890356,6.94444465637207,7.478639125823975,1,1.4246519804000854,0.9078842401504517,0.8905653849584874,1.0,0.8500000000000001,0.9199999999999999,0.976875,OFF,OFF,OFF,-0.052489053867542615,-0.0495370357620983,-0.04817685075169443,-0.09903913736343384,-0.10127389430999756,-0.1070748120546341,-0.0029520181054443137,0.0022347569465637207,-0.004312203115848186,0.008035674691200256,2.037368105066669,0.625,21.264593852777875,6587.259090235568,0.43597929228682486,0.46875,21.420843852777875,6630.724314765851,0.43595274948747664,0.0010632649064064026,-0.0001915480373859066,-2.6542799348217017e-05,43.465224530283194
15-30,0.4316251819704867,22.010239830479712,289.34359544341766,19.954945696890356,8.012833595275879,8.54699993133545,1,1.514474868774414,0.9681774973869324,0.9077299530518899,1.0,0.8500000000000001,0.9199999999999999,0.976875,OFF,OFF,OFF,-0.07555917941725863,-0.0629300706756288,-0.05789751651475714,-0.12307244539260864,-0.1254545897245407,-0.1306982785463333,-0.012629108741629841,0.002382144331932068,-0.017661662902501492,0.00762583315372467,2.138335301046939,0.625,21.385239830479712,7561.010589288146,0.4270109456218826,0.46875,21.541489830479712,7609.8451428833205,0.4269810005089837,0.0005135014653205872,-9.403740229194102e-05,-2.9945112898888127e-05,48.83455359517484
15-30,0.3520916076122536,16.343808312410175,199.913200545311,0.0,13.88888931274414,13.88888931274414,3,0.7294262051582336,0.13358429074287415,0.6227141823649154,0.7000000000000002,0.20000000000000018,0.21500000000000008,0.699375,OFF,OFF,OFF,-0.07304363788154605,-0.08523486596603273,-0.07721512045410076,-0.08235916495323181,-0.12805408239364624,-0.11960849165916443,0.01219122808448668,0.04569491744041443,0.004171482572554702,0.03724932670593262,3.0988821619649096,2.34375,14.000058312410175,3302.543992581614,0.3500252617708127,4.84375,11.500058312410175,2740.5730642075728,0.3503775139518065,-0.019852951169013977,0.003608581473375533,0.00035225218099377287,-561.9709283740413
15-30,0.3486801962246308,16.343808312410175,199.913200545311,0.0,13.88888931274414,13.88888931274414,3,0.7304821014404297,0.13471609354019165,0.6233602056134677,0.7000000000000002,0.20000000000000018,0.21500000000000008,0.699375,OFF,OFF,OFF,-0.07738651348209089,-0.08943351721959769,-0.08121617648870057,-0.08787215501070023,-0.13275152444839478,-0.12407508492469788,0.012047003737506806,0.04487936943769455,0.003829663006609682,0.03620292991399765,3.1400826301460776,2.34375,14.000058312410175,3302.543992581614,0.3466113650259637,4.84375,11.500058312410175,2740.5730642075728,0.3469640424245418,-0.020278364419937134,0.003658999165365384,0.0003526773985781384,-561.9709283740413
15-30,0.34526468232635593,16.343808312410175,199.913200545311,0.0,13.88888931274414,13.88888931274414,3,0.7315393686294556,0.13585884869098663,0.6240062160906013,0.7000000000000002,0.20000000000000018,0.21500000000000008,0.699375,OFF,OFF,OFF,-0.08178083051131461,-0.09368367181216247,-0.08526882294786328,-0.0933530181646347,-0.13745459914207458,-0.12862282991409302,0.011902841300847858,0.04410158097743988,0.0034879924365486675,0.03526981174945831,3.181332645374018,2.34375,14.000058312410175,3302.543992581614,0.34319335677177537,4.84375,11.500058312410175,2740.5730642075728,0.3435464609330956,-0.020865455269813538,0.003709537165787938,0.00035310416132022793,-561.9709283740413
15-30,0.3418450510659547,16.343808312410175,199.913200545311,0.0,13.88888931274414,13.88888931274414,3,0.728289008140564,0.13710243999958038,0.6220174665147411,0.7000000000000002,0.20000000000000018,0.21500000000000008,0.699375,OFF,OFF,OFF,-0.08622677351755977,-0.09798551536809177,-0.08937324694381266,-0.10100733488798141,-0.14326289296150208,-0.13427181541919708,0.011758741850532009,0.04225555807352066,0.003146473426252891,0.03326448053121567,3.222632387013698,2.34375,14.000058312410175,3302.543992581614,0.33977122210230676,4.84375,11.500058312410175,2740.5730642075728,0.3401247545809131,-0.022127516567707062,0.00373626693403388,0.0003535324786063665,-561.9709283740413
15-30,0.33842128750207523,16.343808312410175,199.913200545311,0.0,13.88888931274414,13.88888931274414,3,0.7044299244880676,0.14311635494232178,0.6071720992045114,0.6500000000000001,0.20000000000000018,0.21500000000000008,0.699375,OFF,OFF,OFF,-0.09072452815607908,-0.10233923463033677,-0.09352963672343789,-0.11177325993776321,-0.14548632502555847,-0.14254696667194366,0.011614706474257691,0.03371306508779526,0.0028051085673588133,0.03077370673418045,3.2639820355155615,2.4999999999999982,13.843808312410177,3267.774526373283,0.3363668535967206,4.84375,11.500058312410175,2740.5730642075728,0.3366989083811791,-0.024156562983989716,0.0036443290910954107,0.0003320547844585242,-527.2014621657104
15-30,0.3349933766027245,16.343808312410175,199.913200545311,0.0,13.88888931274414,13.36805534362793,3,0.6876449584960938,0.1490245759487152,0.5964669497565767,0.625,0.20000000000000018,0.21500000000000008,0.699375,OFF,OFF,OFF,-0.09527428119835969,-0.1067450174698989,-0.09773818167796111,-0.12394645810127258,-0.14605742692947388,-0.1466858983039856,0.011470736271539203,0.022110968828201294,0.002463900479601419,0.022739440202713013,3.305381772424745,2.4999999999999982,13.843808312410177,3267.774526373283,0.3329364477393686,4.84375,11.500058312410175,2740.5730642075728,0.3332689072560505,-0.0213911235332489,0.0035876043677874614,0.00033245951668192664,-527.2014621657104
15-30,0.3333501236609316,28.704784434086545,96.84701025510829,27.670864445467792,2.9629721641540527,3.7036943435668945,1,-0.8750729560852051,0.24214588105678558,-0.7039424096244274,-0.3999999999999999,-1.0,-1.0,-0.85,LPS,LPS,LPS,-0.1247112496657181,-0.11288280259250882,-0.09617920528560593,-0.15442775189876556,-0.14560732245445251,-0.13863006234169006,-0.011828447073209278,-0.00882042944431305,-0.02853204438011217,-0.0157976895570755,3.3252277490160136,42.64710830207144,-13.942323867984891,-852.675490945065,0.33388568625159887,53.1038512030601,-24.39906676897356,-1679.0536543462697,0.33440415328570305,-0.004636690020561218,0.0054553706478173425,0.0005184670341041864,-826.3781634012047
15-30,0.33448073334504497,28.435156175566107,152.1877149358392,27.670882257819176,4.44444465637207,5.185194492340088,1,-0.8895759582519531,0.2354706972837448,-0.7111842263734894,-0.675,-1.0,-0.41000000000000003,-0.13312499999999994,LPS,LPS,LPS,-0.150298032835596,-0.14029050865211196,-0.12836503283654482,-0.17781546711921692,-0.16411221027374268,-0.16042044758796692,-0.010007524183484051,-0.013703256845474243,-0.021932999999051184,-0.01739501953125,3.3115730932085556,42.246517746555355,-13.81136157098925,-1390.149296478903,0.33535322237837895,31.88799656831342,-3.4528403927473104,-101.81651400484104,0.3345446903647253,-0.0010986179113388062,-0.0027014056225131144,-0.0008085320136536622,1288.3327824740618
15-30,0.33468267679764974,28.419392570134708,207.52893617476028,27.66983132908742,5.92591667175293,6.666666507720947,1,-0.9982606172561646,0.24109987914562225,-0.7608626915972118,-0.775,-1.0,-0.41000000000000003,-0.13312499999999994,LPS,LPS,LPS,-0.1809036587156379,-0.1674787091519707,-0.15088502906237594,-0.2118113487958908,-0.20445021986961365,-0.18654358386993408,-0.013424949563667216,-0.007361128926277161,-0.030018629653261963,-0.025267764925956726,3.3091341716455847,43.948560653101175,-15.529168082966466,-2238.4980976045786,0.3360867195448138,31.87031881079392,-3.4509262406592116,-138.55515054902702,0.3347697032196497,-0.0062316060066223145,-0.004950162671780667,-0.0013170163251640665,2099.9429470555515
15-30,0.33495262170127704,28.531153936958074,262.87015741368134,27.670882257819176,7.407416820526123,8.148138999938965,1,-1.161657691001892,0.2618088722229004,-0.8215793773127754,-0.825,-1.0,-0.41000000000000003,-0.13312499999999994,LPS,LPS,LPS,-0.22318882578327254,-0.19986189934220616,-0.17958589868292252,-0.24564355611801147,-0.23012840747833252,-0.21588978171348572,-0.023326926441066376,-0.015515148639678955,-0.04360292710035002,-0.029753774404525757,3.305873979558252,46.71976457176885,-18.18861063481077,-3534.2809935000296,0.33716730454252203,31.99565120073155,-3.4644972637734774,-178.52221035706154,0.33506473776143003,-0.0073146820068359375,-0.007366715800301876,-0.002102566781091997,3355.7587831429682
