region,SoC,T_MGB,w_MGB,dw_MGB,v,v_next,gear,actor_mu,actor_sigma,a_sac,a_argmaxQ,a_argmaxR,a_ecms,u_ecms,mode_sac,mode_argmaxQ,mode_ecms,r_OFF,r_ASSIST,r_LPS,Q_OFF,Q_ASSIST,Q_LPS,dr_OFF_ASSIST,dQ_OFF_ASSIST,dr_OFF_LPS,dQ_OFF_LPS,eq_eff_ecms_units,t_ce_sac,t_em_sac,p_batt_sac,next_soc_sac,t_ce_ecms,t_em_ecms,p_batt_ecms,next_soc_ecms,ERROR_critic,ERROR_reward,dSoC_ecms_minus_sac,discharge_ecms_minus_sac
15-30,0.40908118100029345,25.62828557815651,215.98240973154702,6.701847203572592,10.0,10.05555534362793,2,-0.37236514687538147,0.9612897038459778,-0.3560587480200264,0.9000000000000001,-1.0,0.42999999999999994,0.86125,LPS,OFF,OFF,-0.03763605839110376,-0.048528657904933305,-0.0345793700644054,-0.09296425431966782,-0.11477427184581757,-0.09811007976531982,0.010892599513829544,0.02181001752614975,-0.0030566883266983577,0.005145825445652008,3.504320596764206,27.18428863111601,-1.5560030529594997,-182.7912817877338,0.4091930532668805,3.59375,22.03453557815651,5641.870515882972,0.40561544765392205,-4.380941390991211e-05,0.0021620995803819723,-0.0035776056129584455,5824.661797670706
15-30,0.4169531712908512,15.157569174092712,223.59815279642743,2.4370277404785154,10.25,10.13888931274414,2,1.0110586881637573,0.386257529258728,0.7661995458365972,0.8500000000000001,0.30000000000000004,0.32499999999999996,0.7225,OFF,OFF,OFF,-0.10769052408200305,-0.12372738514692709,-0.11566679821697967,-0.08851651847362518,-0.10061894357204437,-0.09802069514989853,0.016036861064924038,0.01210242509841919,0.007976274134976619,0.009504176676273346,3.409248602027567,1.40625,13.751319174092712,3666.576193305126,0.41470976800198,4.21875,10.938819174092712,2965.8843024458597,0.41513929112540515,-0.006796501576900482,0.004266182249626771,0.0004295231234251462,-700.6918908592661
15-30,0.4217356692817654,16.731173786671075,160.53030047714714,0.3998248636722565,11.166666984558105,11.0,3,0.6965266466140747,0.5216582417488098,0.6021584733650119,0.5250000000000001,0.2250000000000001,0.2550000000000001,0.7225,OFF,OFF,OFF,-0.016666955965768945,-0.02549512553567719,-0.01956791479878339,-0.037096958607435226,-0.04818052053451538,-0.04656847566366196,0.008828169569908246,0.011083561927080154,0.0029009588330144442,0.00947151705622673,3.351489178166798,2.5,14.231173786671075,2732.25762551928,0.4200676614942207,4.687500000000002,12.043673786671073,2331.760763207772,0.42031251804222963,-0.0037528276443481445,0.002425340681553024,0.00024485654800893153,-400.4968623115078
15-30,0.407081976728537,16.731173786671075,160.53030047714714,0.3998248636722565,11.166666984558105,11.36111068725586,3,-0.046352535486221313,0.8846187591552734,-0.04631936696175803,0.8500000000000001,0.2250000000000001,0.2550000000000001,0.7225,ASSIST,OFF,OFF,-0.017481105329415738,-0.02584981714826597,-0.019296425328973393,-0.036676615476608276,-0.04341723024845123,-0.041093096137046814,0.008368711818850232,0.0067406147718429565,0.0018153199995576547,0.004416480660438538,3.5284654865552763,10.865586893335536,5.86558689333554,1191.3006345405515,0.40635173878788583,4.687500000000002,12.043673786671073,2331.760763207772,0.40565163064127263,0.00018034875392913818,0.010958919713707082,-0.0007001081466131986,1140.4601286672205
15-30,0.4077930818718914,27.578879733127653,194.51553743183615,1.9991243183612828,13.583333015441895,13.722222328186035,3,-1.0883681774139404,0.718895435333252,-0.796281778110276,1.0,-1.0,0.2849999999999999,0.8381249999999999,LPS,OFF,OFF,-0.03644921029014114,-0.043562430009103745,-0.030280476565894884,-0.0683320015668869,-0.0875081717967987,-0.06998720020055771,0.007113219718962602,0.019176170229911804,-0.006168733724246259,0.0016551986336708069,3.5198772919626995,44.323199571098016,-16.744319837970362,-2747.404722017074,0.40947258248312157,4.53125,23.047629733127653,5246.650627036196,0.404569502773315,-0.01716569811105728,-0.00517523403598015,-0.004903079709806579,7994.05534905327
15-30,0.39674289463266865,18.399712694495932,195.31518715918068,0.3998248636722565,13.583333015441895,13.777777671813965,3,-0.34384503960609436,0.8647822737693787,-0.3309057530557182,1.0,-1.0,0.25,0.7456250000000001,LPS,OFF,OFF,-0.0297017128438157,-0.03874221926601514,-0.027230309884215657,-0.054736845195293427,-0.0748383104801178,-0.06255006790161133,0.009040506422199442,0.02010146528482437,-0.002471402959600043,0.007813222706317902,3.6533331657976027,18.95827540129313,-0.558562706797196,-100.57802027293236,0.396804715946237,4.6875,13.712212694495932,3176.967903158073,0.3947860478971517,-0.007283329963684082,0.004331064455091824,-0.0020186680490852926,3277.5459234310056
15-30,0.39404576109647294,23.161777722523674,198.11397493183617,1.1994745910167695,13.80555534362793,13.86111068725586,3,-0.8420772552490234,0.7800078988075256,-0.6869077467959321,0.5750000000000002,-1.0,0.31499999999999995,0.8150000000000001,LPS,OFF,OFF,-0.04088594104463661,-0.04780271682039544,-0.032797901548327124,-0.07352421432733536,-0.08987990021705627,-0.08881638944149017,0.006916775775758832,0.016355685889720917,-0.008088039496309485,0.015292175114154816,3.685907121797622,33.70865864974428,-10.546880927220602,-1724.7823895896556,0.39510580743719187,4.21875,18.943027722523674,4392.725907480595,0.3913354227535017,0.00033724308013916016,-0.005762138845324977,-0.0037703846836901755,6117.508297070251
30-35,0.497134546017978,33.07008662945701,207.75740973154706,9.748152796427409,9.69444465637207,10.0,2,1.7043179273605347,0.6168363690376282,0.9359466793855491,1.0,0.5250000000000001,0.635,0.9306249999999999,OFF,OFF,OFF,-0.10361449365549943,-0.11760885759185624,-0.11156408004988295,-0.14469657838344574,-0.1509074568748474,-0.1342700868844986,0.013994363936356807,0.006210878491401672,0.00794958639438352,-0.010426491498947144,2.440878094104375,0.46875,32.60133662945701,8078.255704190372,0.49231189555023763,2.34375,30.72633662945701,7612.859309230323,0.4925910088008779,-0.009295552968978882,0.0021251335042205555,0.0002791132506402838,-465.3963949600493
30-35,0.450074971579938,33.454638784098435,232.1277708053589,9.748152796427409,10.80555534362793,11.0,2,0.47511452436447144,0.8963212370872498,0.44232247847899087,1.0,-1.0,0.6300000000000001,0.9306249999999999,OFF,OFF,OFF,-0.04685708816450889,-0.059583016008232424,-0.04635547636377422,-0.11819209158420563,-0.12026668339967728,-0.1122998595237732,0.012725927843723533,0.002074591815471649,-0.000501611800734672,-0.005892232060432434,3.009228339486194,3.4374999999999964,30.01713878409844,8216.285036203495,0.4450904632935527,2.34375,31.110888784098435,8515.51800582773,0.44490796620119855,0.013398334383964539,0.023880184340662976,-0.00018249709235412803,299.2329696242341
30-35,0.4334057720283769,32.84428006610057,159.9305563181639,3.198612636327744,11.222222328186035,11.44444465637207,3,-0.9512462615966797,0.654106855392456,-0.7403467401242715,-0.775,-1.0,0.3900000000000001,0.884375,LPS,LPS,OFF,-0.03400521412966172,-0.038469363652184424,-0.028273886064249812,-0.05471862480044365,-0.05475291609764099,-0.05098922550678253,0.004464149522522706,3.429129719734192e-05,-0.005731328065411906,-0.0037293992936611176,3.210546429770285,50.79133310221982,-17.947053036119243,-2383.773557862561,0.43485062778343,3.7499999999999964,29.094280066100577,5551.622192153337,0.4300241487377641,-0.004173994064331055,-0.0051422930579873675,-0.004826479045665855,7935.395750015898
30-35,0.43003154257051174,32.980513152983434,163.12916895449163,3.198612636327744,11.44444465637207,11.5,3,-0.6133478879928589,1.034548044204712,-0.5464794692067354,0.4750000000000001,-1.0,0.3900000000000001,0.884375,LPS,OFF,OFF,-0.03520539737354619,-0.03962819048179538,-0.028756534889369963,-0.06480324268341064,-0.07509138435125351,-0.06792327761650085,0.004422793108249189,0.010288141667842865,-0.00644886248417623,0.00312003493309021,3.251297842490287,42.99245464585341,-10.011941492869973,-1301.7830343082912,0.43082201705860346,3.7499999999999964,29.230513152983438,5681.1445255325525,0.4265667290566182,7.502734661102295e-05,-0.003936936805985523,-0.004255288001985269,6982.927559840844
30-35,0.4236281624674592,30.632018953391672,162.12959993183617,2.798774045705796,11.36111068725586,11.61111068725586,3,-1.072751760482788,0.7578466534614563,-0.7904956994945311,-0.825,-1.0,0.32000000000000006,0.86125,LPS,LPS,OFF,-0.03292961185074515,-0.03771019075934746,-0.027085198225647096,-0.05522335320711136,-0.06418431550264359,-0.05555243045091629,0.004780578908602305,0.008960962295532227,-0.005844413625098056,0.00032907724380493164,3.3286330648398783,49.230030460808045,-18.598011507416373,-2516.343325151036,0.42515833108583706,4.21875,26.413268953391672,5090.576342395019,0.4205178356896471,-0.009158559143543243,-0.005136904047286752,-0.0046404953961899365,7606.919667546055
30-35,0.42642839691688367,34.27439301888202,190.31735577285292,3.198612636327744,13.333333015441895,13.44444465637207,3,-0.7215241193771362,0.847786009311676,-0.6178524897843148,1.0,-1.0,0.365,0.884375,LPS,OFF,OFF,-0.11132701713713468,-0.11661727236319086,-0.10275680184235303,-0.09231075644493103,-0.10015255212783813,-0.09640447795391083,0.005290255226056181,0.007841795682907104,-0.00857021529478165,0.004093721508979797,3.2948139333355666,47.80053740669082,-13.526144387808797,-2117.7663783585053,0.42771528413280335,3.9062499999999964,30.368143018882026,6801.164784891828,0.422272425610445,-0.0021512433886528015,-0.006126195567237647,-0.005442858522358374,8918.931163250334
30-35,0.4064962652654366,32.31868008992257,196.91449347734454,2.798787772655488,13.777777671813965,13.583333015441895,3,-1.482243537902832,0.44317328929901123,-0.9018874778103585,-0.725,-1.0,0.40000000000000013,0.884375,LPS,LPS,OFF,-0.044163347492005574,-0.04932266732796168,-0.0336762083500155,-0.0710878074169159,-0.08798837661743164,-0.06838173419237137,0.0051593198359561054,0.016900569200515747,-0.010487139141990072,-0.002706073224544525,3.535539270323006,55.86514701258045,-23.546466922657874,-3953.3946081296685,0.40891223588115383,3.7499999999999964,28.568680089922577,6588.737075808884,0.40244280285399225,-0.015775293111801147,-0.012762482107053327,-0.006469433027161575,10542.131683938553
30-35,0.39957339296433003,34.442255816601126,193.5159684091807,3.198612636327744,13.55555534362793,13.722222328186035,3,-1.5348973274230957,0.4201280176639557,-0.911258932446896,-0.825,-1.0,-1.0,-0.85,LPS,LPS,LPS,-0.05267965814719969,-0.05362399349842825,-0.03382648698545617,-0.09390877187252045,-0.10573798418045044,-0.08598709851503372,0.0009443353512285646,0.011829212307929993,-0.018853171161743516,-0.007921673357486725,3.6191485298215444,59.5358993401248,-25.093643523523674,-4133.20291153259,0.40210496030188975,63.71817326071208,-29.275917444110956,-4824.888568353977,0.4025273270291672,1.8559396266937256e-05,0.0014067904573885452,0.0004223667272774678,-691.6856568213861
30-35,0.3878741456523983,34.57027593355455,195.91493131816392,3.198612636327744,13.722222328186035,13.94444465637207,3,-1.5324876308441162,0.3603390157222748,-0.9108493320270399,-1.0,-1.0,-1.0,-0.85,LPS,LPS,LPS,-0.06745027046478821,-0.06741043925654489,-0.044743190675569276,-0.11107247322797775,-0.11595701426267624,-0.09927290678024292,-3.983120824332942e-05,0.004884541034698486,-0.02270707978921894,-0.011799566447734833,3.7604432644195724,59.75719125657286,-25.18691532301831,-4204.349854071993,0.3904595509047596,63.955010477075916,-29.384734543521365,-4908.273548085925,0.3908910700020572,0.0005895048379898071,0.001976744729454541,0.00043151909729760574,-703.9236940139317
30-35,0.3908910700020572,34.743788440234816,199.11354395449163,3.198612636327744,13.94444465637207,14.222222328186035,3,-1.5686893463134766,0.4037621319293976,-0.9168170331508051,-0.775,-1.0,-1.0,-0.85,LPS,LPS,LPS,-0.12513512609116495,-0.12542603834947158,-0.1027219067447593,-0.11850109696388245,-0.11981813609600067,-0.10422675311565399,0.00029091225830663037,0.001317039132118225,-0.022413219346405652,-0.014274343848228455,3.724007114817655,61.111842167198745,-26.368053726963925,-4480.86412298039,0.3936431710960731,64.2760086144344,-29.532220174199594,-5020.8815868736565,0.39397378966137764,-0.00015226751565933228,0.0018366712108590227,0.00033061856530453015,-540.0174638932667
30-35,0.3975321098685668,30.512199885865325,205.9105940908194,2.398962908983231,14.38888931274414,14.472222328186035,3,-1.3373501300811768,0.5710344314575195,-0.8710343095490742,-0.3999999999999999,-1.0,0.32499999999999996,0.86125,LPS,LPS,OFF,-0.1207360074335165,-0.12462873041683238,-0.10460181080223478,-0.1105770543217659,-0.10932048410177231,-0.10500959306955338,0.0038927229833158744,-0.0012565702199935913,-0.016134196631281725,-0.005567461252212524,3.643801616089852,51.81625373474629,-21.304053848880965,-3753.316417290942,0.3998331615770847,4.2187499999999964,26.29344988586533,6307.936799243373,0.3936399953261052,-0.01115041971206665,-0.017932057244537183,-0.006193166250979487,10061.253216534315
30-35,0.45728671066782517,30.37996013904568,169.3708991540803,-0.666367146703932,21.13888931274414,21.11111068725586,5,0.4865230321884155,0.5751311779022217,0.4514524530241606,1.0,-1.0,0.21500000000000008,0.8381249999999999,OFF,OFF,OFF,-0.02970506471429801,-0.036762214344483075,-0.028686030164081087,-0.06425942480564117,-0.08178636431694031,-0.07362675666809082,0.007057149630185066,0.017526939511299133,-0.0010190345502169226,0.009367331862449646,2.9221303635870086,3.4375,26.94246013904568,5338.73106389977,0.45406162906631914,4.84375,25.53621013904568,5054.1909122329635,0.45423405303540165,-0.010523542761802673,0.0016099656960444214,0.00017242396908251356,-284.5401516668062
30-35,0.447868268414006,30.10186422916902,195.8038642803828,-1.1106322473949857,24.41666603088379,24.41666603088379,5,-0.27988705039024353,0.6621149182319641,-0.27280053990016007,0.75,-1.0,0.21999999999999997,0.8381249999999999,ASSIST,OFF,OFF,-0.034781401552865125,-0.04326684825424146,-0.03293851784358644,-0.07848675549030304,-0.10730130225419998,-0.10548879206180573,0.008485446701376333,0.028814546763896942,-0.0018428837092786879,0.027002036571502686,3.0358792452969454,28.846771017710562,1.2550932114584576,260.56128523191177,0.447710854073184,4.8437499999999964,25.258114229169024,5706.754303185982,0.4444089892156472,0.008694447576999664,0.004384770769058674,-0.003301864857536807,5446.1930179540705
30-35,0.4293395938724652,31.493265643560797,200.02426071961722,-1.1106322473949857,24.94444465637207,24.63888931274414,5,-1.3513201475143433,0.8122861385345459,-0.874364524116016,0.875,-1.0,0.19999999999999996,0.8381249999999999,LPS,OFF,OFF,-0.039844742884030906,-0.04686195390444214,-0.03386098128112749,-0.0768243670463562,-0.10636062920093536,-0.1007644385099411,0.007017211020411231,0.029536262154579163,-0.005983761602903419,0.0239400714635849,3.25965467990377,53.48231361968985,-21.989047976129054,-3817.7706243596635,0.4316547725133417,5.0,26.493265643560797,6107.743035239365,0.4256127198664123,-0.010929405689239502,-0.005398831771969523,-0.006042052646929419,9925.513659599028
30-35,0.4158348235535681,34.81740081441188,184.4754550125864,-0.666367146703932,23.02777862548828,23.05555534362793,5,-1.981541633605957,0.742581307888031,-0.9627000087326872,0.925,-1.0,0.2250000000000001,0.86125,LPS,OFF,OFF,-0.04336899880081672,-0.04679921821440744,-0.0319109130310635,-0.0870189219713211,-0.09880215674638748,-0.09143778681755066,0.0034302194135907224,0.011783234775066376,-0.01145808576975322,0.004418864846229553,3.4227551672376695,63.35523469622448,-28.537833881812595,-4525.607465546739,0.41859068389523707,4.8437499999999964,29.973650814411887,6439.022433074066,0.4118866368361791,-0.022094503045082092,-0.012254713417353805,-0.0067040470590579715,10964.629898620806
30-35,0.4368274956555502,30.626516664522455,207.90971840918067,2.398962908983231,14.527777671813965,15.027777671813965,3,0.13082551956176758,0.7620487809181213,0.13008422077960716,0.875,-1.0,0.32000000000000006,0.86125,ASSIST,OFF,OFF,-0.039476919747952484,-0.048633914755709794,-0.036032427475611944,-0.08316509425640106,-0.1023084819316864,-0.09446189552545547,0.00915699500775731,0.01914338767528534,-0.0034444922723405394,0.011296801269054413,3.1692214180940064,8.843977499678367,21.78253916484409,5286.107282480353,0.4336119155533475,4.21875,26.407766664522455,6391.280875562727,0.43293693851145115,0.00669514387845993,0.018335647460661922,-0.0006749770418963408,1105.1735930823734
30-35,0.40798193156160695,30.248584039341228,9.857624668690066,19.715249337380133,0.5277777910232544,1.5555555820465088,1,-0.2763184905052185,0.4196878969669342,-0.2694943481619545,0.675,-1.0,-1.0,-0.85,ASSIST,OFF,LPS,-0.015437601635511704,-0.014033999699512113,-0.012240953506089072,-0.04851081967353821,-0.06838560104370117,-0.06553322076797485,-0.0014036019359995912,0.019874781370162964,-0.003196648129422632,0.017022401094436646,3.5175965070475823,28.98615483737416,1.2624292019670682,53.916584444890134,0.40794891602488115,55.95988047278127,-25.711296433440044,-162.43672761613567,0.4080813852449694,-0.002870813012123108,0.0014035673020991058,0.00013246922008824935,-216.3533120610258
30-35,0.40859282729138213,34.60285296042938,75.22924147856733,34.24227727428079,2.472222328186035,2.9166667461395264,1,-1.548423409461975,0.4936527907848358,-0.9135249837756896,-1.0,-1.0,-1.0,-0.85,LPS,LPS,LPS,-0.04787696735810053,-0.03655127014891693,-0.021250559647190526,-0.08192577213048935,-0.08404187858104706,-0.07132940739393234,-0.011325697209183597,0.0021161064505577087,-0.026626407710910002,-0.010596364736557007,3.510218566595155,60.86394672504097,-26.261093764611587,-1343.5181919152474,0.40941462620046787,64.01527797679435,-29.412425016364974,-1522.1028618810328,0.4095237576022859,0.002522282302379608,0.00130964748472941,0.00010913140181800784,-178.58466996578545
30-35,0.41024520833402744,33.25402901079806,125.5550077661872,33.20462765047948,3.805555582046509,4.277777671813965,1,-1.1154201030731201,0.395364910364151,-0.8059699772032466,-1.0,-1.0,-1.0,-0.85,LPS,LPS,LPS,-0.059039053779844045,-0.04998255247182758,-0.039236084355831764,-0.08454325050115585,-0.09142470359802246,-0.08530336618423462,-0.009056501308016468,0.006881453096866608,-0.01980296942401228,0.0007601156830787659,3.4902623476478665,53.44397519592545,-20.189946185127393,-1742.2465813437086,0.4113100290518277,61.5199536699764,-28.265924659178346,-2584.62777601053,0.4118240372658201,0.0096520334482193,0.0013666760822163906,0.0005140082139924451,-842.3811946668213
30-35,0.40374479332912905,34.05694402215848,216.3489178992808,34.242268368105094,6.25,7.138888835906982,1,-1.371022343635559,0.4231943190097809,-0.8789249763172782,-1.0,-1.0,-1.0,-0.85,LPS,LPS,LPS,-0.0842968192619403,-0.06694720126984045,-0.04729618368818775,-0.16464820504188538,-0.16874775290489197,-0.15377359092235565,-0.017349617992099844,0.004099547863006592,-0.03700063557375255,-0.010874614119529724,3.5687694847657756,57.835988866201276,-23.779044844042797,-3825.459465791679,0.4060849735879694,63.00534644099319,-28.94840241883471,-4804.838185423205,0.4066822887081421,0.00714033842086792,0.0020813625987420037,0.0005973151201726923,-979.3787196315257
30-35,0.4066822887081421,33.234523183287926,250.0723659085731,33.20462765047948,7.138888835906982,7.916666507720947,1,-1.6628994941711426,0.46747997403144836,-0.9306066815505363,-1.0,-1.0,-1.0,-0.85,LPS,LPS,LPS,-0.16594296655056623,-0.14919569680171782,-0.12859612364417325,-0.19912874698638916,-0.19229504466056824,-0.18352827429771423,-0.01674726974884841,-0.006833702325820923,-0.03734684290639298,-0.015600472688674927,3.5332926186995905,58.45715238489038,-25.222629201602448,-4821.078334655261,0.4096267220110213,61.48386788908266,-28.249344705794737,-5500.334942502002,0.41004014387005217,0.0033311843872070312,0.0013919796677892698,0.00041342185903087136,-679.2566078467416
30-35,0.4165441874935336,34.36212225100076,191.61203819910688,10.357409731547039,8.972222328186035,9.38888931274414,2,-1.3674101829528809,0.7512921690940857,-0.8781006291159245,-1.0,-1.0,0.6200000000000001,0.9306249999999999,LPS,LPS,OFF,-0.10919084636455559,-0.11463343923182553,-0.0993869662788622,-0.11795808374881744,-0.13932585716247559,-0.11688847094774246,0.005442592867269946,0.021367773413658142,-0.009803880085693384,-0.0010696128010749817,3.414188001593721,58.35424689411022,-23.99212464310946,-3787.2902316476466,0.4188509541539022,2.34375,32.01837225100076,7388.685903472456,0.4120120730015438,-0.0057699233293533325,-0.013396191471726729,-0.0068388811523584225,11175.976135120101
30-35,0.4120165234331802,31.46625080785111,201.36019099553428,9.13889586130778,9.38888931274414,9.833333015441895,2,-1.2131365537643433,0.8816121816635132,-0.8376178873498795,-1.0,-1.0,0.5350000000000001,0.9075000000000001,LPS,LPS,OFF,-0.04395543941339049,-0.05105164734608516,-0.03597689788773026,-0.1128244698047638,-0.13159994781017303,-0.11069028824567795,0.007096207932694672,0.01877547800540924,-0.00797854152566023,-0.002134181559085846,3.468869732366624,52.48121116880881,-21.014960360957705,-3493.6618995890176,0.414148131079442,2.96875,28.49750080785111,6855.878859458862,0.40780605777600704,-0.010207638144493103,-0.010377899576531902,-0.0063420733034349475,10349.540759047879
30-35,0.4077970042501705,33.11480902160939,210.8037048657735,9.748131879170735,9.833333015441895,10.277777671813965,2,-1.627290964126587,0.6494081616401672,-0.925674818410933,-1.0,-1.0,0.6300000000000001,0.9306249999999999,LPS,LPS,OFF,-0.04916789780543663,-0.05613668532435133,-0.038662733435897656,-0.12069994956254959,-0.13547323644161224,-0.11510587483644485,0.0069687875189147,0.014773286879062653,-0.010505164369538973,-0.005594074726104736,3.519829920419628,58.246583725509375,-25.131774703899985,-4419.78032229294,0.41049599785100266,2.34375,30.77105902160939,7724.252224734027,0.4030436485229713,-0.008357003331184387,-0.015482047263853327,-0.007452349328031349,12144.032547026967
30-35,0.4030387974387548,33.26453030460797,220.5518472035726,9.748152796427409,10.277777671813965,10.63888931274414,2,-1.7426981925964355,0.6131533980369568,-0.9405387676188957,-1.0,-1.0,0.6300000000000001,0.9306249999999999,LPS,LPS,OFF,-0.054157888825064004,-0.05976774020247969,-0.040575443105947094,-0.12690897285938263,-0.14001749455928802,-0.1193951740860939,0.005609851377415688,0.013108521699905396,-0.01358244571911691,-0.007513798773288727,3.5772959736327983,59.51974886645927,-26.255218561851294,-4859.565070875447,0.4060103667620038,2.34375,30.920780304607973,8082.143097830012,0.3980558221558802,-0.0104605033993721,-0.019147660631961327,-0.007954544606123604,12941.70816870546
30-35,0.3899465620306784,30.496942047914036,158.93099415898328,2.798787772655488,11.13888931274414,11.166666984558105,3,-1.4243738651275635,0.44062674045562744,-0.8905078305197438,-0.95,-1.0,0.32499999999999996,0.86125,LPS,LPS,OFF,-0.049471127960561606,-0.05031723964016236,-0.03451046691175361,-0.0830874890089035,-0.09319399297237396,-0.08212341368198395,0.0008461116796007542,0.010106503963470459,-0.014960661048808,-0.0009640753269195557,3.735414173714989,52.716142682822834,-22.2192006349088,-2962.365457194194,0.3917683640144424,4.21875,26.278192047914036,4970.983347387996,0.38687391366582724,-0.02310359477996826,-0.016441904544567794,-0.004894450348615187,7933.3488045821905
30-35,0.3676331470870715,32.86879661571502,193.13518053690592,9.748152796427409,9.027777671813965,9.38888931274414,2,-1.8431403636932373,0.44232726097106934,-0.9510956839400417,-0.975,-1.0,-1.0,-0.85,LPS,LPS,LPS,-0.09019230047134716,-0.09014441895247863,-0.06621789868551971,-0.15586158633232117,-0.15563106536865234,-0.13868263363838196,-4.788151886853109e-05,-0.00023052096366882324,-0.02397440178582745,-0.01717895269393921,4.004898864342666,58.81166823026152,-25.942871614546497,-4157.036977652314,0.3702074825694309,60.807273739072784,-27.938477123357767,-4486.481490960662,0.37041090867882204,-0.0008191764354705811,0.001168550604354529,0.00020342610939111383,-329.4445133083482
30-35,0.3596664985161741,33.37292590346269,227.2537048657735,9.748131879170735,10.583333015441895,11.222222328186035,2,-1.9041180610656738,0.39862310886383057,-0.9565886202146008,-1.0,-1.0,-1.0,-0.85,LPS,LPS,LPS,-0.11069847277904682,-0.1118925541161287,-0.08201892655635697,-0.18164858222007751,-0.16540637612342834,-0.15113620460033417,0.001194081337081876,-0.01624220609664917,-0.028679546222689853,-0.030512377619743347,4.101114070795536,59.71369956298146,-26.340773659518767,-5037.967340314248,0.36279323032747685,61.73991292140598,-28.366987017943288,-5441.566533243521,0.36304283632746015,0.0009431391954421997,0.001333806117836872,0.00024960599998330446,-403.59919292927316
30-35,0.37039365028179144,33.22714935879455,168.72673077285293,3.198612636327744,11.833333015441895,12.083333015441895,3,-1.5415434837341309,0.3891339600086212,-0.9123793658750627,-0.925,-1.0,-1.0,-0.85,LPS,LPS,LPS,-0.14425943763541982,-0.14270743151687967,-0.12200029849936059,-0.14207108318805695,-0.13664118945598602,-0.12809376418590546,-0.0015520061185401446,-0.005429893732070923,-0.02225913913605923,-0.01397731900215149,3.971559577134234,57.435501034487714,-24.20835167569317,-3439.6661646625125,0.3725226834691646,61.47022631376991,-28.243076954975365,-4013.738078378513,0.3728770960639488,-0.0015989989042282104,0.0017119816560547396,0.0003544125947841925,-574.0719137160004
30-35,0.39581247561772187,32.86872002781519,11.932913896845035,23.86582779369007,0.6388888955116272,1.4722222089767456,1,-0.38741573691368103,0.3797835111618042,-0.36913022126993383,0.625,-1.0,-1.0,-0.85,LPS,OFF,LPS,-0.021088774255151505,-0.018954574978260696,-0.01624195084637698,-0.05467046797275543,-0.07286757230758667,-0.0691426694393158,-0.0021341992768908087,0.018197104334831238,-0.004846823408774525,0.014472201466560364,3.664570068845868,35.86212131606265,-2.993401288247455,-7.481178578779284,0.3958170757510373,60.80713205145811,-27.938412023642915,-211.88491836560812,0.395942745465141,-0.0003715530037879944,0.0014997115781299423,0.00012566971410371552,-204.40373978682882
30-35,0.395942745465141,33.13546293169236,39.4304975614883,31.129339535596475,1.4722222089767456,1.9722222089767456,1,-1.2839641571044922,0.44458919763565063,-0.8575375207174937,0.5750000000000002,-1.0,-1.0,-0.85,LPS,OFF,LPS,-0.04301120943682418,-0.03620655520407355,-0.027241415800968925,-0.06482692807912827,-0.0771973580121994,-0.06913937628269196,-0.0068046542327506315,0.012370429933071136,-0.015769793635855258,0.00431244820356369,3.6629967673311254,55.26521853250118,-22.129755600808824,-552.1923957623885,0.3962821523744599,61.30060642363087,-28.165143491938505,-723.400045828383,0.39638733730350406,-0.002560727298259735,0.0011743663895769363,0.00010518492904415533,-171.20765006599447
30-35,0.400120340054041,34.92557660399603,171.21136855905254,35.279909085730715,5.05555534362793,6.027777671813965,1,-1.5817259550094604,0.4791952073574066,-0.9188710092796003,-1.0,-1.0,-1.0,-0.85,LPS,LPS,LPS,-0.12312364449623692,-0.10756795904188436,-0.08911670876800414,-0.15554964542388916,-0.15301191806793213,-0.14096024632453918,-0.015555685454352555,-0.0025377273559570312,-0.03400693572823278,-0.014589399099349976,3.612542913082333,61.43159456238587,-26.506017958389844,-3359.7971271516717,0.4021788176522159,64.61231671739264,-29.686740113396624,-3824.358045540894,0.40246275788302405,0.004003629088401794,0.0011613489538399024,0.0002839402308081329,-464.5609183892225
30-35,0.401834243107331,30.592547308577526,258.89234763309366,30.091705497602625,7.333333492279053,7.472222328186035,1,-1.6394262313842773,0.4883664846420288,-0.9273923147774277,-1.0,-1.0,-1.0,-0.85,LPS,LPS,LPS,-0.10134333887344274,-0.07744967083858471,-0.056252656880639115,-0.16795110702514648,-0.1722160279750824,-0.14926765859127045,-0.023893668034858026,0.004264920949935913,-0.045090681992803625,-0.018683448433876038,3.5918436774319864,53.81010553383726,-23.217558225259733,-4612.050444761841,0.404656062637037,56.59621252086842,-26.003665212290898,-5262.396184014022,0.4050526519914603,0.004144564270973206,0.0015173964180230093,0.00039658935442327126,-650.3457392521805
30-35,0.4075983144337943,32.74751047325537,183.38703819910685,9.748131879170735,8.583333015441895,8.972222328186035,2,-1.5035431385040283,0.6073464751243591,-0.9057864728137138,-0.975,-1.0,0.5150000000000001,0.9075000000000001,LPS,LPS,OFF,-0.13259154111008503,-0.13745991164857405,-0.12244616351940732,-0.11404350399971008,-0.13358749449253082,-0.11267699301242828,0.004868370538489014,0.01954399049282074,-0.010145377590677712,-0.0013665109872817993,3.5222295470044576,56.606410960912854,-23.858900487657483,-3601.4098239075456,0.4097988384302224,2.9687499999999964,29.77876047325537,6589.859016049447,0.40354570846291327,-0.018179230391979218,-0.01278034415870051,-0.006253129967309146,10191.268839956992
