time_s,v_ms,dv_ms2,gear,x_tot_m
413,9.722222222222221,0.0,2,1950.5555555555557
414,9.722222222222221,-0.9722222222222214,2,1960.2777777777778
415,8.75,-0.9722222222222223,2,1969.513888888889
416,7.777777777777778,-0.9722222222222223,2,1977.7777777777778
417,6.805555555555555,-0.9722222222222223,2,1985.0694444444446
418,5.833333333333333,-0.9722222222222223,1,1991.388888888889
419,4.861111111111111,-0.9722222222222219,1,1996.736111111111
420,3.888888888888889,-0.9722222222222223,1,2001.111111111111
421,2.9166666666666665,-0.9722222222222221,1,2004.513888888889
422,1.9444444444444444,-0.9722222222222222,1,2006.9444444444446
423,0.9722222222222222,-0.9722222222222222,0,2008.4027777777778
424,0.0,0.0,0,2008.888888888889
425,0.0,0.0,0,2008.888888888889
426,0.0,0.0,0,2008.888888888889
427,0.0,0.0,0,2008.888888888889
428,0.0,0.0,0,2008.888888888889
429,0.0,0.0,0,2008.888888888889
430,0.0,0.0,0,2008.888888888889
431,0.0,0.0,0,2008.888888888889
432,0.0,0.0,0,2008.888888888889
433,0.0,0.0,0,2008.888888888889
434,0.0,0.0,0,2008.888888888889
435,0.0,0.0,0,2008.888888888889
436,0.0,0.0,0,2008.888888888889
437,0.0,0.0,0,2008.888888888889
438,0.0,0.0,0,2008.888888888889
439,0.0,0.0,0,2008.888888888889
440,0.0,0.0,0,2008.888888888889
441,0.0,0.0,0,2008.888888888889
442,0.0,1.0416666666666667,0,2008.888888888889
443,1.0416666666666667,1.0416666666666667,1,2009.4097222222222
444,2.0833333333333335,1.0416666666666665,1,2010.9722222222222
445,3.125,1.041666666666667,1,2013.576388888889
446,4.166666666666667,0.0,1,2017.2222222222222
447,4.166666666666667,0.0,1,2021.388888888889
448,4.166666666666667,0.0,1,2025.5555555555557
449,4.166666666666667,0.0,1,2029.7222222222224
450,4.166666666666667,0.0,1,2033.8888888888891
451,4.166666666666667,0.0,1,2038.0555555555559
452,4.166666666666667,0.0,1,2042.2222222222226
453,4.166666666666667,0.0,1,2046.3888888888894
